,abiturient_id,add_time,name,true,eduform_id,fintype_id,ex_1,ex_2,ex_3,point_1,point_2,point_3
8085,202104948,2021-07-13,Баллистика и гидроаэродинамика,0,1,1,Математика,Физика,Русский язык,56,59,94.0
8086,202104948,2021-07-13,Лазерная техника и лазерные технологии,0,1,1,Математика,Физика,Русский язык,56,59,94.0
8087,202102182,2021-07-13,Лазерная техника и лазерные технологии,0,1,2,Математика,Физика,Русский язык,50,44,60.0
8088,202102742,2021-07-13,Информатика и вычислительная техника,0,1,2,Математика,Информатика и ИКТ,Русский язык,62,53,72.0
8089,202102742,2021-07-13,Программная инженерия,0,1,2,Математика,Информатика и ИКТ,Русский язык,62,53,72.0
8090,202102742,2021-07-13,Информационные системы и технологии,0,1,2,Математика,Информатика и ИКТ,Русский язык,62,53,72.0
8091,202102742,2021-07-13,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,62,53,72.0
8092,202101144,2021-07-13,Радиоэлектронные системы и комплексы,0,1,1,Математика,Физика,Русский язык,50,58,76.0
8093,202101144,2021-07-13,Боеприпасы и взрыватели,0,1,1,Математика,Физика,Русский язык,50,58,76.0
8094,202101144,2021-07-13,Проектирование авиационных и ракетных двигателей,0,1,1,Математика,Физика,Русский язык,50,58,76.0
8095,202101144,2021-07-13,Теплоэнергетика и теплотехника,0,1,1,Математика,Физика,Русский язык,50,58,76.0
8096,202101144,2021-07-13,Машиностроение,0,1,1,Математика,Физика,Русский язык,50,58,76.0
8097,202100853,2021-07-13,Управление в технических системах,0,1,1,Математика,Физика,Русский язык,39,45,61.0
8098,202100853,2021-07-13,Приборостроение,0,1,1,Математика,Физика,Русский язык,39,45,61.0
8099,202100853,2021-07-13,Управление в технических системах,0,1,2,Математика,Физика,Русский язык,39,45,61.0
8100,202100853,2021-07-13,Приборостроение,0,1,2,Математика,Физика,Русский язык,39,45,61.0
8101,202100853,2021-07-13,Радиоэлектронные системы и комплексы,0,1,1,Математика,Физика,Русский язык,39,45,61.0
8102,202104928,2021-07-13,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,82,93,86.0
8103,202104928,2021-07-13,Программная инженерия,0,1,2,Математика,Информатика и ИКТ,Русский язык,82,93,86.0
8104,202104928,2021-07-13,Информатика и вычислительная техника,0,1,1,Математика,Информатика и ИКТ,Русский язык,82,93,86.0
8105,202104928,2021-07-13,Информатика и вычислительная техника,0,1,2,Математика,Информатика и ИКТ,Русский язык,82,93,86.0
8106,202104928,2021-07-13,Информационные системы и технологии,0,1,1,Математика,Информатика и ИКТ,Русский язык,82,93,86.0
8107,202104928,2021-07-13,Информационные системы и технологии,0,1,2,Математика,Информатика и ИКТ,Русский язык,82,93,86.0
8108,202104928,2021-07-13,Радиотехника,0,1,1,Математика,Информатика и ИКТ,Русский язык,82,93,86.0
8109,202104928,2021-07-13,Радиотехника,0,1,2,Математика,Информатика и ИКТ,Русский язык,82,93,86.0
8110,202104928,2021-07-13,Фотоника и оптоинформатика,0,1,1,Математика,Информатика и ИКТ,Русский язык,82,93,86.0
8111,202104928,2021-07-13,Фотоника и оптоинформатика,0,1,2,Математика,Информатика и ИКТ,Русский язык,82,93,86.0
8112,202100248,2021-07-13,Мехатроника и робототехника,0,1,1,Математика,Физика,Русский язык,76,70,80.0
8113,202100248,2021-07-13,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",1,1,1,Математика,Физика,Русский язык,76,70,80.0
8114,202100248,2021-07-13,Лазерная техника и лазерные технологии,0,1,1,Математика,Физика,Русский язык,76,70,80.0
8115,202100248,2021-07-13,Управление в технических системах,0,1,1,Математика,Физика,Русский язык,76,70,80.0
8116,202100248,2021-07-13,Специальные организационно-технические системы,0,1,1,Математика,Физика,Русский язык,76,70,80.0
8117,202101592,2021-07-13,Информатика и вычислительная техника,0,1,2,Математика,Информатика и ИКТ,Русский язык,50,45,76.0
8118,202101592,2021-07-13,Информатика и вычислительная техника,0,1,1,Математика,Информатика и ИКТ,Русский язык,50,45,76.0
8119,202101592,2021-07-13,Информационные системы и технологии,0,1,2,Математика,Информатика и ИКТ,Русский язык,50,45,76.0
8120,202101592,2021-07-13,Информационные системы и технологии,0,1,1,Математика,Информатика и ИКТ,Русский язык,50,45,76.0
8121,202101592,2021-07-13,Программная инженерия,1,1,2,Математика,Информатика и ИКТ,Русский язык,50,45,76.0
8122,202101592,2021-07-13,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,50,45,76.0
8123,202101592,2021-07-13,Интегрированные системы летательных аппаратов,0,1,1,Математика,Информатика и ИКТ,Русский язык,50,45,76.0
8124,202101592,2021-07-13,Системы управления летательными аппаратами,0,1,1,Математика,Информатика и ИКТ,Русский язык,50,45,76.0
8125,202102301,2021-07-13,Информатика и вычислительная техника,0,1,1,Математика,Информатика и ИКТ,Русский язык,50,58,76.0
8126,202102301,2021-07-13,Информатика и вычислительная техника,1,1,2,Математика,Информатика и ИКТ,Русский язык,50,58,76.0
8127,202102301,2021-07-13,Информационные системы и технологии,0,1,1,Математика,Информатика и ИКТ,Русский язык,50,58,76.0
8128,202102301,2021-07-13,Информационные системы и технологии,0,1,2,Математика,Информатика и ИКТ,Русский язык,50,58,76.0
8129,202102301,2021-07-13,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,50,58,76.0
8130,202102301,2021-07-13,Системы управления летательными аппаратами,0,1,1,Математика,Информатика и ИКТ,Русский язык,50,58,76.0
8131,202104939,2021-07-13,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,1,1,Математика,Физика,Русский язык,62,59,70.0
8132,202104939,2021-07-13,Проектирование авиационных и ракетных двигателей,0,1,1,Математика,Физика,Русский язык,62,59,70.0
8133,202104939,2021-07-13,Оптотехника,0,1,1,Математика,Физика,Русский язык,62,59,70.0
8134,202102170,2021-07-13,Информатика и вычислительная техника,0,1,1,Математика,Информатика и ИКТ,Русский язык,72,78,86.0
8135,202102170,2021-07-13,Информационные системы и технологии,0,1,1,Математика,Информатика и ИКТ,Русский язык,72,78,86.0
8136,202102170,2021-07-13,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,72,78,86.0
8137,202101589,2021-07-13,Прикладная механика,0,1,1,Математика,Физика,Русский язык,45,41,71.0
8138,202101589,2021-07-13,Прикладная механика,0,1,2,Математика,Физика,Русский язык,45,41,71.0
8139,202101589,2021-07-13,Ракетные комплексы и космонавтика,0,1,2,Математика,Физика,Русский язык,45,41,71.0
8140,202101589,2021-07-13,Ракетные комплексы и космонавтика,0,1,1,Математика,Физика,Русский язык,45,41,71.0
8141,202104980,2021-07-13,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,1,1,Математика,Физика,Русский язык,74,55,82.0
8142,202104980,2021-07-13,Навигационно-баллистическое обеспечение применения космической техники,0,1,1,Математика,Физика,Русский язык,74,55,82.0
8143,202104980,2021-07-13,Радиоэлектронные системы и комплексы,0,1,1,Математика,Физика,Русский язык,74,55,82.0
8144,202104980,2021-07-13,Проектирование авиационных и ракетных двигателей,0,1,1,Математика,Физика,Русский язык,74,55,82.0
8145,202104981,2021-07-13,Управление персоналом,1,1,2,Математика,Обществознание,Русский язык,39,51,62.0
8146,202104982,2021-07-13,Интегрированные системы летательных аппаратов,0,1,1,Математика,Информатика и ИКТ,Русский язык,62,58,96.0
8147,202104982,2021-07-13,Навигационно-баллистическое обеспечение применения космической техники,0,1,1,Математика,Физика,Русский язык,62,48,96.0
8148,202104982,2021-07-13,Лазерная техника и лазерные технологии,0,1,1,Математика,Физика,Русский язык,62,48,96.0
8149,202104983,2021-07-13,"Стрелково-пушечное, артиллерийское и ракетное оружие",0,1,1,Математика,Физика,Русский язык,62,59,71.0
8150,202104983,2021-07-13,Боеприпасы и взрыватели,1,1,1,Математика,Физика,Русский язык,62,59,71.0
8151,202104936,2021-07-13,Программная инженерия,0,2,2,Математика,Информатика и ИКТ,Русский язык,72,58,55.0
8152,202104936,2021-07-13,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,72,58,55.0
8153,202104936,2021-07-13,Информатика и вычислительная техника,0,1,1,Математика,Информатика и ИКТ,Русский язык,72,58,55.0
8154,202104936,2021-07-13,Информационные системы и технологии,0,1,1,Математика,Информатика и ИКТ,Русский язык,72,58,55.0
8155,202104941,2021-07-13,Информатика и вычислительная техника,0,1,1,Математика,Информатика и ИКТ,Русский язык,39,55,82.0
8156,202104941,2021-07-13,Информатика и вычислительная техника,0,1,2,Математика,Информатика и ИКТ,Русский язык,39,55,82.0
8157,202104941,2021-07-13,Информационные системы и технологии,0,1,1,Математика,Информатика и ИКТ,Русский язык,39,55,82.0
8158,202104941,2021-07-13,Информационные системы и технологии,0,1,2,Математика,Информатика и ИКТ,Русский язык,39,55,82.0
8159,202104941,2021-07-13,Фундаментальная и прикладная лингвистика,1,1,2,Иностранный язык,Математика,Русский язык,74,39,82.0
8160,202104941,2021-07-13,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,39,55,82.0
8161,202104941,2021-07-13,Программная инженерия,0,1,2,Математика,Информатика и ИКТ,Русский язык,39,55,82.0
8162,202104706,2021-07-13,Реклама и связи с общественностью,1,2,2,Русский язык,Обществознание,Иностранный язык,72,54,51.0
8163,202104706,2021-07-13,Перевод и переводоведение,1,1,2,Иностранный язык,Обществознание,Русский язык,51,54,72.0
8164,202104706,2021-07-13,Реклама и связи с общественностью,0,1,2,Русский язык,Обществознание,Иностранный язык,72,54,51.0
8165,202103652,2021-07-13,Мехатроника и робототехника,0,1,1,Математика,Физика,Русский язык,84,70,76.0
8166,202103652,2021-07-13,Информатика и вычислительная техника,0,1,1,Математика,Информатика и ИКТ,Русский язык,84,75,76.0
8167,202103652,2021-07-13,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,84,75,76.0
8168,202103652,2021-07-13,"Стрелково-пушечное, артиллерийское и ракетное оружие",0,1,1,Математика,Физика,Русский язык,84,70,76.0
8169,202104900,2021-07-13,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,62,63,69.0
8170,202104900,2021-07-13,Программная инженерия,0,1,2,Математика,Информатика и ИКТ,Русский язык,62,63,69.0
8171,202104900,2021-07-13,Информатика и вычислительная техника,0,1,1,Математика,Информатика и ИКТ,Русский язык,62,63,69.0
8172,202104900,2021-07-13,Информатика и вычислительная техника,0,1,2,Математика,Информатика и ИКТ,Русский язык,62,63,69.0
8173,202104900,2021-07-13,Информационные системы и технологии,0,1,1,Математика,Информатика и ИКТ,Русский язык,62,63,69.0
8174,202104900,2021-07-13,Информационные системы и технологии,0,1,2,Математика,Информатика и ИКТ,Русский язык,62,63,69.0
8175,202104584,2021-07-13,Информационные системы и технологии,0,1,1,Математика,Информатика и ИКТ,Русский язык,80,75,88.0
8176,202104584,2021-07-13,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,80,75,88.0
8177,202104995,2021-07-13,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,1,1,Математика,Физика,Русский язык,62,57,86.0
8178,202104995,2021-07-13,Интегрированные системы летательных аппаратов,0,1,1,Математика,Информатика и ИКТ,Русский язык,62,60,86.0
8179,202104995,2021-07-13,Системы управления летательными аппаратами,0,1,1,Математика,Информатика и ИКТ,Русский язык,62,60,86.0
8180,202104995,2021-07-13,"Стрелково-пушечное, артиллерийское и ракетное оружие",0,1,1,Математика,Физика,Русский язык,62,57,86.0
8181,202104995,2021-07-13,Фотоника и оптоинформатика,0,1,1,Математика,Информатика и ИКТ,Русский язык,62,60,86.0
8182,202101560,2021-07-13,Теплоэнергетика и теплотехника,0,1,1,Математика,Физика,Русский язык,70,62,72.0
8183,202101560,2021-07-13,Лазерная техника и лазерные технологии,0,1,1,Математика,Физика,Русский язык,70,62,72.0
8184,202101560,2021-07-13,Машиностроение,0,1,1,Математика,Физика,Русский язык,70,62,72.0
8185,202101560,2021-07-13,Управление в технических системах,0,1,1,Математика,Физика,Русский язык,70,62,72.0
8186,202101560,2021-07-13,Энергетическое машиностроение,0,1,1,Математика,Физика,Русский язык,70,62,72.0
8187,202103452,2021-07-13,Технологические машины и оборудование,0,1,1,Математика,Физика,Русский язык,80,70,84.0
8188,202103452,2021-07-13,Баллистика и гидроаэродинамика,0,1,1,Математика,Физика,Русский язык,80,70,84.0
8189,202103452,2021-07-13,Навигационно-баллистическое обеспечение применения космической техники,0,1,1,Математика,Физика,Русский язык,80,70,84.0
8190,202100808,2021-07-13,"Стрелково-пушечное, артиллерийское и ракетное оружие",0,1,1,Математика,Физика,Русский язык,68,53,69.0
8191,202101617,2021-07-13,Перевод и переводоведение,1,1,2,Иностранный язык,Обществознание,Русский язык,79,55,78.0
8192,202101340,2021-07-13,Навигационно-баллистическое обеспечение применения космической техники,0,1,1,Математика,Физика,Русский язык,76,83,78.0
8193,202101340,2021-07-13,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,1,1,Математика,Физика,Русский язык,76,83,78.0
8194,202101340,2021-07-13,Радиоэлектронные системы и комплексы,0,1,1,Математика,Физика,Русский язык,76,83,78.0
8195,202101340,2021-07-13,Оптотехника,0,1,1,Математика,Физика,Русский язык,76,83,78.0
8196,202101340,2021-07-13,Прикладная механика,0,1,1,Математика,Физика,Русский язык,76,83,78.0
8197,202103569,2021-07-13,Системы управления летательными аппаратами,1,1,1,Математика,Информатика и ИКТ,Русский язык,70,80,92.0
8198,202103569,2021-07-13,Интегрированные системы летательных аппаратов,0,1,1,Математика,Информатика и ИКТ,Русский язык,70,80,92.0
8199,202103569,2021-07-13,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,70,80,92.0
8200,202100398,2021-07-13,Информатика и вычислительная техника,0,1,1,Математика,Информатика и ИКТ,Русский язык,88,73,90.0
8201,202100398,2021-07-13,Информационные системы и технологии,0,1,1,Математика,Информатика и ИКТ,Русский язык,88,73,90.0
8202,202100398,2021-07-13,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,88,73,90.0
8203,202105000,2021-07-13,Программная инженерия,0,1,2,Математика,Информатика и ИКТ,Русский язык,45,46,61.0
8204,202105000,2021-07-13,Программная инженерия,1,2,2,Математика,Информатика и ИКТ,Русский язык,45,46,61.0
8205,202103445,2021-07-13,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,78,0,0.0
8206,202103445,2021-07-13,Информатика и вычислительная техника,0,1,1,Математика,Информатика и ИКТ,Русский язык,78,0,0.0
8207,202103445,2021-07-13,Информационные системы и технологии,0,1,1,Математика,Информатика и ИКТ,Русский язык,78,0,0.0
8208,202104935,2021-07-13,Информатика и вычислительная техника,0,1,2,Математика,Информатика и ИКТ,Русский язык,45,45,67.0
8209,202104935,2021-07-13,Информационные системы и технологии,0,1,2,Математика,Информатика и ИКТ,Русский язык,45,45,67.0
8210,202104935,2021-07-13,Техносферная безопасность,0,1,2,Математика,Информатика и ИКТ,Русский язык,45,45,67.0
8211,202104575,2021-07-13,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,1,1,Математика,Физика,Русский язык,84,70,88.0
8212,202104575,2021-07-13,Проектирование авиационных и ракетных двигателей,0,1,1,Математика,Физика,Русский язык,84,70,88.0
8213,202104575,2021-07-13,Ракетные комплексы и космонавтика,0,1,1,Математика,Физика,Русский язык,84,70,88.0
8214,202104575,2021-07-13,Управление в технических системах,0,1,1,Математика,Физика,Русский язык,84,70,88.0
8215,202104575,2021-07-13,Прикладная механика,0,1,1,Математика,Физика,Русский язык,84,70,88.0
8216,202104794,2021-07-13,Фундаментальная и прикладная лингвистика,0,1,2,Иностранный язык,Математика,Русский язык,86,70,90.0
8217,202103089,2021-07-13,Перевод и переводоведение,0,1,2,Иностранный язык,Обществознание,Русский язык,72,48,71.0
8218,202103089,2021-07-13,Реклама и связи с общественностью,0,1,2,Русский язык,Обществознание,Иностранный язык,71,48,72.0
8219,202104105,2021-07-13,Ракетные комплексы и космонавтика,0,1,1,Математика,Физика,Русский язык,78,72,80.0
8220,202104105,2021-07-13,Теплоэнергетика и теплотехника,0,1,1,Математика,Физика,Русский язык,78,72,80.0
8221,202104105,2021-07-13,Радиоэлектронные системы и комплексы,0,1,1,Математика,Физика,Русский язык,78,72,80.0
8222,202104105,2021-07-13,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,1,1,Математика,Физика,Русский язык,78,72,80.0
8223,202104105,2021-07-13,Навигационно-баллистическое обеспечение применения космической техники,0,1,1,Математика,Физика,Русский язык,78,72,80.0
8224,202104604,2021-07-13,Программная инженерия,1,1,1,Математика,Информатика и ИКТ,Русский язык,86,88,92.0
8225,202104604,2021-07-13,Программная инженерия,0,1,2,Математика,Информатика и ИКТ,Русский язык,86,88,92.0
8226,202103499,2021-07-13,Радиоэлектронные системы и комплексы,0,1,1,Математика,Физика,Русский язык,74,51,84.0
8227,202103499,2021-07-13,Теплоэнергетика и теплотехника,0,1,1,Математика,Физика,Русский язык,74,51,84.0
8228,202103499,2021-07-13,Навигационно-баллистическое обеспечение применения космической техники,0,1,1,Математика,Физика,Русский язык,74,51,84.0
8229,202103499,2021-07-13,Специальные организационно-технические системы,0,1,1,Математика,Физика,Русский язык,74,51,84.0
8230,202103499,2021-07-13,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,1,1,Математика,Физика,Русский язык,74,51,84.0
8231,202104996,2021-07-13,Перевод и переводоведение,0,1,2,Иностранный язык,Обществознание,Русский язык,81,70,88.0
8232,202100914,2021-07-13,Информатика и вычислительная техника,0,1,1,Математика,Информатика и ИКТ,Русский язык,86,93,94.0
8233,202100914,2021-07-13,Информационные системы и технологии,0,1,1,Математика,Информатика и ИКТ,Русский язык,86,93,94.0
8234,202100914,2021-07-13,Программная инженерия,1,1,1,Математика,Информатика и ИКТ,Русский язык,86,93,94.0
8235,202105013,2021-07-13,Навигационно-баллистическое обеспечение применения космической техники,0,1,1,Математика,Физика,Русский язык,72,64,82.0
8236,202105013,2021-07-13,Лазерная техника и лазерные технологии,0,1,1,Математика,Физика,Русский язык,72,64,82.0
8237,202105013,2021-07-13,Мехатроника и робототехника,0,1,1,Математика,Физика,Русский язык,72,64,82.0
8238,202105013,2021-07-13,Радиоэлектронные системы и комплексы,1,1,1,Математика,Физика,Русский язык,72,64,82.0
8239,202105013,2021-07-13,Конструкторско-технологическое обеспечение машиностроительных производств,0,1,1,Математика,Физика,Русский язык,72,64,82.0
8240,202105013,2021-07-13,Навигационно-баллистическое обеспечение применения космической техники,0,1,2,Математика,Физика,Русский язык,72,64,82.0
8241,202105013,2021-07-13,Лазерная техника и лазерные технологии,0,1,2,Математика,Физика,Русский язык,72,64,82.0
8242,202105013,2021-07-13,Мехатроника и робототехника,0,1,2,Математика,Физика,Русский язык,72,64,82.0
8243,202105013,2021-07-13,Радиоэлектронные системы и комплексы,0,1,2,Математика,Физика,Русский язык,72,64,82.0
8244,202105013,2021-07-13,Конструкторско-технологическое обеспечение машиностроительных производств,0,1,2,Математика,Физика,Русский язык,72,64,82.0
8245,202104039,2021-07-13,Информатика и вычислительная техника,0,1,1,Математика,Информатика и ИКТ,Русский язык,68,80,72.0
8246,202104039,2021-07-13,Информационные системы и технологии,0,1,1,Математика,Информатика и ИКТ,Русский язык,68,80,72.0
8247,202104039,2021-07-13,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,68,80,72.0
8248,202104039,2021-07-13,Радиотехника,0,1,1,Математика,Информатика и ИКТ,Русский язык,68,80,72.0
8249,202104039,2021-07-13,Фотоника и оптоинформатика,0,1,1,Математика,Информатика и ИКТ,Русский язык,68,80,72.0
8250,202105014,2021-07-13,Информатика и вычислительная техника,0,1,1,Математика,Информатика и ИКТ,Русский язык,72,88,80.0
8251,202105014,2021-07-13,Информатика и вычислительная техника,0,1,2,Математика,Информатика и ИКТ,Русский язык,72,88,80.0
8252,202105014,2021-07-13,Информационные системы и технологии,0,1,1,Математика,Информатика и ИКТ,Русский язык,72,88,80.0
8253,202105014,2021-07-13,Информационные системы и технологии,0,1,2,Математика,Информатика и ИКТ,Русский язык,72,88,80.0
8254,202105014,2021-07-13,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,72,88,80.0
8255,202105014,2021-07-13,Программная инженерия,0,1,2,Математика,Информатика и ИКТ,Русский язык,72,88,80.0
8256,202105014,2021-07-13,Радиотехника,1,1,1,Математика,Информатика и ИКТ,Русский язык,72,88,80.0
8257,202105014,2021-07-13,Радиотехника,0,1,2,Математика,Информатика и ИКТ,Русский язык,72,88,80.0
8258,202103105,2021-07-13,Информатика и вычислительная техника,0,1,2,Математика,Информатика и ИКТ,Русский язык,33,55,62.0
8259,202103105,2021-07-13,Информационные системы и технологии,0,1,2,Математика,Информатика и ИКТ,Русский язык,33,55,62.0
8260,202104605,2021-07-13,Лазерная техника и лазерные технологии,0,1,1,Математика,Физика,Русский язык,82,91,76.0
8261,202104605,2021-07-13,Теплоэнергетика и теплотехника,0,1,1,Математика,Физика,Русский язык,82,91,76.0
8262,202104605,2021-07-13,Управление в технических системах,0,1,1,Математика,Физика,Русский язык,82,91,76.0
8263,202104605,2021-07-13,Мехатроника и робототехника,0,1,1,Математика,Физика,Русский язык,82,91,76.0
8264,202104605,2021-07-13,Конструкторско-технологическое обеспечение машиностроительных производств,0,1,1,Математика,Физика,Русский язык,82,91,76.0
8265,202104898,2021-07-13,Ракетные комплексы и космонавтика,0,1,1,Математика,Физика,Русский язык,56,57,71.0
8266,202104898,2021-07-13,Проектирование авиационных и ракетных двигателей,0,1,1,Математика,Физика,Русский язык,56,57,71.0
8267,202104898,2021-07-13,Мехатроника и робототехника,0,1,1,Математика,Физика,Русский язык,56,57,71.0
8268,202104608,2021-07-13,Фундаментальная и прикладная лингвистика,0,1,2,Иностранный язык,Математика,Русский язык,74,39,72.0
8269,202104608,2021-07-13,Программная инженерия,0,1,2,Математика,Информатика и ИКТ,Русский язык,39,53,72.0
8270,202104700,2021-07-13,Информационные системы и технологии,0,1,1,Математика,Информатика и ИКТ,Русский язык,90,93,96.0
8271,202104700,2021-07-13,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,90,93,96.0
8272,202104700,2021-07-13,Информатика и вычислительная техника,0,1,1,Математика,Информатика и ИКТ,Русский язык,90,93,96.0
8273,202103827,2021-07-13,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,84,93,90.0
8274,202103827,2021-07-13,Информатика и вычислительная техника,0,1,1,Математика,Информатика и ИКТ,Русский язык,84,93,90.0
8275,202103827,2021-07-13,Информационные системы и технологии,0,1,1,Математика,Информатика и ИКТ,Русский язык,84,93,90.0
8276,202103289,2021-07-13,Боеприпасы и взрыватели,0,1,1,Математика,Физика,Русский язык,74,62,64.0
8277,202103289,2021-07-13,"Стрелково-пушечное, артиллерийское и ракетное оружие",0,1,1,Математика,Физика,Русский язык,74,62,64.0
8278,202103289,2021-07-13,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,1,1,Математика,Физика,Русский язык,74,62,64.0
8279,202103795,2021-07-13,Информатика и вычислительная техника,0,1,1,Математика,Информатика и ИКТ,Русский язык,68,80,82.0
8280,202103795,2021-07-13,Информационные системы и технологии,0,1,1,Математика,Информатика и ИКТ,Русский язык,68,80,82.0
8281,202104034,2021-07-13,Боеприпасы и взрыватели,0,1,1,Математика,Физика,Русский язык,50,48,56.0
8282,202103983,2021-07-13,Стандартизация и метрология,0,1,1,Математика,Физика,Русский язык,45,52,82.0
8283,202103983,2021-07-13,Радиоэлектронные системы и комплексы,0,1,1,Математика,Физика,Русский язык,45,52,82.0
8284,202103983,2021-07-13,Боеприпасы и взрыватели,1,1,1,Математика,Физика,Русский язык,45,52,82.0
8285,202103983,2021-07-13,"Стрелково-пушечное, артиллерийское и ракетное оружие",0,1,1,Математика,Физика,Русский язык,45,52,82.0
8286,202103983,2021-07-13,Технологические машины и оборудование,0,1,1,Математика,Физика,Русский язык,45,52,82.0
8287,202105020,2021-07-13,Информатика и вычислительная техника,0,1,1,Математика,Информатика и ИКТ,Русский язык,86,95,98.0
8288,202105020,2021-07-13,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,86,95,98.0
8289,202104572,2021-07-13,Машиностроение,0,1,1,Математика,Физика,Русский язык,76,85,90.0
8290,202104572,2021-07-13,Энергетическое машиностроение,0,1,1,Математика,Физика,Русский язык,76,85,90.0
8291,202104572,2021-07-13,Теплоэнергетика и теплотехника,0,1,1,Математика,Физика,Русский язык,76,85,90.0
8292,202104572,2021-07-13,Конструкторско-технологическое обеспечение машиностроительных производств,0,1,1,Математика,Физика,Русский язык,76,85,90.0
8293,202104990,2021-07-13,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,68,75,69.0
8294,202104990,2021-07-13,Информационные системы и технологии,0,1,1,Математика,Информатика и ИКТ,Русский язык,68,75,69.0
8295,202104990,2021-07-13,Информатика и вычислительная техника,0,1,1,Математика,Информатика и ИКТ,Русский язык,68,75,69.0
8296,202104990,2021-07-13,Программная инженерия,0,1,2,Математика,Информатика и ИКТ,Русский язык,68,75,69.0
8297,202104990,2021-07-13,Информационные системы и технологии,0,1,2,Математика,Информатика и ИКТ,Русский язык,68,75,69.0
8298,202104990,2021-07-13,Информатика и вычислительная техника,0,1,2,Математика,Информатика и ИКТ,Русский язык,68,75,69.0
8299,202100798,2021-07-13,Радиоэлектронные системы и комплексы,0,1,1,Математика,Физика,Русский язык,80,78,80.0
8300,202100798,2021-07-13,Боеприпасы и взрыватели,0,1,1,Математика,Физика,Русский язык,80,78,80.0
8301,202100798,2021-07-13,Мехатроника и робототехника,0,1,1,Математика,Физика,Русский язык,80,78,80.0
8302,202101602,2021-07-13,Мехатроника и робототехника,0,1,1,Математика,Физика,Русский язык,82,87,86.0
8303,202101602,2021-07-13,Энергетическое машиностроение,0,1,1,Математика,Физика,Русский язык,82,87,86.0
8304,202101602,2021-07-13,Теплоэнергетика и теплотехника,0,1,1,Математика,Физика,Русский язык,82,87,86.0
8305,202101602,2021-07-13,Конструкторско-технологическое обеспечение машиностроительных производств,0,1,1,Математика,Физика,Русский язык,82,87,86.0
8306,202101602,2021-07-13,Двигатели летательных аппаратов,0,1,1,Математика,Физика,Русский язык,82,87,86.0
8307,202102486,2021-07-13,Радиоэлектронные системы и комплексы,0,1,2,Математика,Физика,Русский язык,39,42,65.0
8308,202102486,2021-07-13,Машиностроение,0,1,2,Математика,Физика,Русский язык,39,42,65.0
8309,202102486,2021-07-13,Специальные организационно-технические системы,0,1,2,Математика,Физика,Русский язык,39,42,65.0
8310,202104219,2021-07-13,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,74,93,82.0
8311,202104219,2021-07-13,Информационные системы и технологии,1,1,1,Математика,Информатика и ИКТ,Русский язык,74,93,82.0
8312,202104219,2021-07-13,Информатика и вычислительная техника,0,1,1,Математика,Информатика и ИКТ,Русский язык,74,93,82.0
8313,202104352,2021-07-13,Проектирование авиационных и ракетных двигателей,0,1,1,Математика,Физика,Русский язык,82,68,78.0
8314,202104352,2021-07-13,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,1,1,Математика,Физика,Русский язык,82,68,78.0
8315,202104352,2021-07-13,Ракетные комплексы и космонавтика,0,1,1,Математика,Физика,Русский язык,82,68,78.0
8316,202104352,2021-07-13,Лазерная техника и лазерные технологии,0,1,1,Математика,Физика,Русский язык,82,68,78.0
8317,202104352,2021-07-13,Теплоэнергетика и теплотехника,0,1,1,Математика,Физика,Русский язык,82,68,78.0
8318,202102691,2021-07-13,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,1,1,Математика,Физика,Русский язык,72,57,76.0
